subj_idx,trial,response,rt,resp
tw6etx4n1gd33bq,93,0,0.684510000050068,1
tw6etx4n1gd33bq,94,0,1.37964500021189,1
tw6etx4n1gd33bq,95,0,0.49375499971211,1
tw6etx4n1gd33bq,99,0,1.96564999967814,1
tw6etx4n1gd33bq,118,0,0.790179999545217,1
tw6etx4n1gd33bq,120,0,0.676599999889731,1
tw6etx4n1gd33bq,136,0,0.542439999990165,1
tw6etx4n1gd33bq,137,0,0.610650000162423,1
tw6etx4n1gd33bq,159,0,0.522644999437034,1
tw6etx4n1gd33bq,174,0,0.518269999884069,1
tw6etx4n1gd33bq,216,1,1.55092499963939,0
tw6etx4n1gd33bq,229,1,0.878739999607205,0
tw6etx4n1gd33bq,242,0,0.810589999891818,1
tw6etx4n1gd33bq,246,0,0.645314999856055,1
tw6etx4n1gd33bq,318,1,0.715899999253452,0
tw6etx4n1gd33bq,322,0,0.858275000005961,1
tw6etx4n1gd33bq,328,0,0.540955000557005,1
tw6etx4n1gd33bq,332,0,0.557450000196695,1
tw6etx4n1gd33bq,352,0,0.925700000487268,1
tw6etx4n1gd33bq,356,0,0.526414999738336,1
tw6etx4n1gd33bq,375,0,0.555250000208616,1
tw6etx4n1gd33bq,426,0,0.973395000211894,1
tw6etx4n1gd33bq,433,0,0.948605000041425,1
tw6etx4n1gd33bq,466,0,0.709564999677241,1
tw6etx4n1gd33bq,471,0,1.82018500007689,1
tw6etx4n1gd33bq,494,0,1.51068499963731,1
tw6etx4n1gd33bq,505,0,0.852270000614226,1
tw6etx4n1gd33bq,533,0,1.53223999962211,1
tw6etx4n1gd33bq,558,0,0.714314999990165,1
tw6etx4n1gd33bq,564,0,0.603800000622869,1
tw6etx4n1gd33bq,602,1,5.39259499963373,0
tw6etx4n1gd33bq,610,1,1.66189500037581,0
tw6etx4n1gd33bq,614,0,1.06216500047594,1
tw6etx4n1gd33bq,615,0,1.00672000087798,1
u5a7q17ewe1s819,28,1,0.990434999926947,0
