day,bysubj_day,date,time_window,context,nervous,upset,satisfied,happy,scs_pos_1,scs_neg_2,scs_pos_3,scs_neg_4,scs_neg_5,scs_pos_6,scs_pos_7,scs_neg_8,id
2,1,2022-04-09,1,1,3,2,3,3,5,2,5,3,2,5,3,5,167
2,1,2022-04-09,2,2,1,1,5,5,4,2,5,3,2,5,3,5,167
2,1,2022-04-09,3,1,2,2,3,3,3,4,6,3,2,5,2,3,167
2,1,2022-04-09,4,2,1,1,4,5,3,2,6,2,2,5,2,4,167
2,1,2022-04-09,5,1,1,1,4,5,3,2,6,2,2,5,3,4,167
3,2,2022-04-16,1,0,1,1,4,4,3,2,6,2,2,5,2,3,167
3,2,2022-04-16,2,1,1,1,4,4,3,2,6,3,2,4,3,3,167
3,2,2022-04-16,3,0,1,1,4,4,3,2,6,3,4,5,3,3,167
3,2,2022-04-16,4,1,1,1,4,4,3,2,6,3,4,5,3,3,167
3,2,2022-04-16,5,2,1,1,5,5,4,2,6,2,4,5,2,2,167
4,3,2022-04-23,1,-1,4,4,1,2,3,4,5,5,5,4,3,3,167
4,3,2022-04-23,2,0,2,3,1,2,3,4,5,4,4,5,3,4,167
4,3,2022-04-23,3,0,2,3,2,2,3,4,5,4,4,4,3,4,167
4,3,2022-04-23,4,1,1,1,4,4,2,4,5,2,4,5,3,3,167
4,3,2022-04-23,5,0,2,2,2,2,3,4,5,3,4,5,3,4,167
5,4,2022-04-30,1,0,3,2,2,2,3,3,5,4,5,4,3,4,167
5,4,2022-04-30,2,0,2,3,2,2,2,4,5,4,5,3,3,4,167
5,4,2022-04-30,3,0,2,2,2,2,3,4,5,4,4,4,3,4,167
5,4,2022-04-30,4,1,2,2,3,3,3,4,5,3,4,4,3,4,167
5,4,2022-04-30,5,0,3,4,2,2,3,3,5,4,4,4,3,4,167
6,5,2022-05-07,1,1,2,3,4,4,3,3,5,3,4,4,3,4,167
6,5,2022-05-07,2,0,2,2,2,2,3,3,5,4,4,4,3,4,167
6,5,2022-05-07,3,0,4,3,2,2,3,4,5,4,4,3,3,4,167
6,5,2022-05-07,4,0,3,3,2,2,3,4,5,4,4,3,3,4,167
6,5,2022-05-07,5,2,3,3,3,2,3,4,5,5,5,3,3,3,167
7,6,2022-05-14,1,0,3,3,2,2,3,4,4,4,4,3,3,3,167
7,6,2022-05-14,2,1,2,2,3,3,3,3,5,4,4,4,3,4,167
7,6,2022-05-14,3,0,4,4,2,2,3,4,4,5,4,4,3,4,167
7,6,2022-05-14,4,1,2,2,3,3,2,3,4,5,4,4,2,3,167
7,6,2022-05-14,5,1,2,2,4,4,3,4,4,3,4,4,3,3,167
8,7,2022-05-21,1,0,2,3,2,2,3,3,5,2,4,5,3,3,167
8,7,2022-05-21,2,1,2,3,2,3,3,3,4,4,4,4,3,4,167
8,7,2022-05-21,3,-1,3,3,1,2,3,4,4,5,4,3,3,4,167
8,7,2022-05-21,4,1,1,2,4,4,3,3,5,3,3,4,3,4,167
8,7,2022-05-21,5,1,1,2,3,3,3,3,5,4,4,5,3,3,167
9,8,2022-05-28,1,0,3,3,2,2,3,2,5,4,4,5,2,5,167
9,8,2022-05-28,2,0,4,4,2,2,3,3,4,5,5,4,3,4,167
9,8,2022-05-28,3,1,2,3,2,3,3,3,5,4,4,5,2,3,167
9,8,2022-05-28,4,1,2,3,3,2,3,3,5,4,3,5,3,4,167
9,8,2022-05-28,5,1,3,3,3,3,3,3,4,5,4,4,3,4,167
10,9,2022-06-04,1,1,2,2,4,4,3,2,4,3,4,5,3,4,167
10,9,2022-06-04,2,0,3,4,1,2,2,3,4,5,5,4,2,4,167
10,9,2022-06-04,3,1,2,2,3,3,2,3,5,5,4,5,2,4,167
10,9,2022-06-04,4,1,2,2,4,4,3,2,4,5,5,4,2,4,167
10,9,2022-06-04,5,1,2,1,4,4,3,2,5,5,4,5,3,4,167
2,1,2022-04-09,1,1,3,2,3,3,5,2,5,3,2,5,3,5,167
2,1,2022-04-09,2,2,1,1,5,5,4,2,5,3,2,5,3,5,167
2,1,2022-04-09,3,1,2,2,3,3,3,4,6,3,2,5,2,3,167
2,1,2022-04-09,4,2,1,1,4,5,3,2,6,2,2,5,2,4,167
2,1,2022-04-09,5,1,1,1,4,5,3,2,6,2,2,5,3,4,167
3,2,2022-04-16,1,0,1,1,4,4,3,2,6,2,2,5,2,3,167
3,2,2022-04-16,2,1,1,1,4,4,3,2,6,3,2,4,3,3,167
3,2,2022-04-16,3,0,1,1,4,4,3,2,6,3,4,5,3,3,167
3,2,2022-04-16,4,1,1,1,4,4,3,2,6,3,4,5,3,3,167
3,2,2022-04-16,5,2,1,1,5,5,4,2,6,2,4,5,2,2,167
4,3,2022-04-23,1,-1,4,4,1,2,3,4,5,5,5,4,3,3,167
4,3,2022-04-23,2,0,2,3,1,2,3,4,5,4,4,5,3,4,167
4,3,2022-04-23,3,0,2,3,2,2,3,4,5,4,4,4,3,4,167
4,3,2022-04-23,4,1,1,1,4,4,2,4,5,2,4,5,3,3,167
4,3,2022-04-23,5,0,2,2,2,2,3,4,5,3,4,5,3,4,167
5,4,2022-04-30,1,0,3,2,2,2,3,3,5,4,5,4,3,4,167
5,4,2022-04-30,2,0,2,3,2,2,2,4,5,4,5,3,3,4,167
5,4,2022-04-30,3,0,2,2,2,2,3,4,5,4,4,4,3,4,167
5,4,2022-04-30,4,1,2,2,3,3,3,4,5,3,4,4,3,4,167
5,4,2022-04-30,5,0,3,4,2,2,3,3,5,4,4,4,3,4,167
6,5,2022-05-07,1,1,2,3,4,4,3,3,5,3,4,4,3,4,167
6,5,2022-05-07,2,0,2,2,2,2,3,3,5,4,4,4,3,4,167
6,5,2022-05-07,3,0,4,3,2,2,3,4,5,4,4,3,3,4,167
6,5,2022-05-07,4,0,3,3,2,2,3,4,5,4,4,3,3,4,167
6,5,2022-05-07,5,2,3,3,3,2,3,4,5,5,5,3,3,3,167
7,6,2022-05-14,1,0,3,3,2,2,3,4,4,4,4,3,3,3,167
7,6,2022-05-14,2,1,2,2,3,3,3,3,5,4,4,4,3,4,167
7,6,2022-05-14,3,0,4,4,2,2,3,4,4,5,4,4,3,4,167
7,6,2022-05-14,4,1,2,2,3,3,2,3,4,5,4,4,2,3,167
7,6,2022-05-14,5,1,2,2,4,4,3,4,4,3,4,4,3,3,167
8,7,2022-05-21,1,0,2,3,2,2,3,3,5,2,4,5,3,3,167
8,7,2022-05-21,2,1,2,3,2,3,3,3,4,4,4,4,3,4,167
8,7,2022-05-21,3,-1,3,3,1,2,3,4,4,5,4,3,3,4,167
8,7,2022-05-21,4,1,1,2,4,4,3,3,5,3,3,4,3,4,167
8,7,2022-05-21,5,1,1,2,3,3,3,3,5,4,4,5,3,3,167
9,8,2022-05-28,1,0,3,3,2,2,3,2,5,4,4,5,2,5,167
9,8,2022-05-28,2,0,4,4,2,2,3,3,4,5,5,4,3,4,167
9,8,2022-05-28,3,1,2,3,2,3,3,3,5,4,4,5,2,3,167
9,8,2022-05-28,4,1,2,3,3,2,3,3,5,4,3,5,3,4,167
9,8,2022-05-28,5,1,3,3,3,3,3,3,4,5,4,4,3,4,167
10,9,2022-06-04,1,1,2,2,4,4,3,2,4,3,4,5,3,4,167
10,9,2022-06-04,2,0,3,4,1,2,2,3,4,5,5,4,2,4,167
10,9,2022-06-04,3,1,2,2,3,3,2,3,5,5,4,5,2,4,167
10,9,2022-06-04,4,1,2,2,4,4,3,2,4,5,5,4,2,4,167
10,9,2022-06-04,5,1,2,1,4,4,3,2,5,5,4,5,3,4,167
1,1,2022-04-02,1,0,1,1,3,4,4,2,6,5,2,2,4,4,168
1,1,2022-04-02,2,0,3,2,2,3,4,4,6,4,5,5,2,3,168
1,1,2022-04-02,3,0,3,3,2,2,3,5,5,4,5,2,2,4,168
1,1,2022-04-02,4,0,2,3,3,4,4,4,6,4,4,5,3,3,168
1,1,2022-04-02,5,1,2,2,4,3,4,2,5,2,2,4,4,4,168
2,2,2022-04-09,1,-2,3,4,2,2,4,5,6,5,5,2,2,5,168
2,2,2022-04-09,2,1,2,2,3,3,4,4,6,5,3,3,3,4,168
2,2,2022-04-09,3,1,2,2,3,3,4,4,6,5,4,3,3,4,168
2,2,2022-04-09,4,0,3,3,3,3,4,3,4,3,3,4,2,3,168
2,2,2022-04-09,5,0,2,2,2,3,3,4,5,4,3,3,3,4,168
3,3,2022-04-16,1,2,2,2,4,4,5,2,6,3,2,4,4,3,168
3,3,2022-04-16,2,2,2,2,4,4,4,2,6,3,3,4,2,3,168
3,3,2022-04-16,3,2,4,4,4,3,2,2,6,3,3,4,5,5,168
3,3,2022-04-16,4,2,3,2,3,3,4,2,6,4,3,5,4,3,168
3,3,2022-04-16,5,2,2,2,3,4,5,3,6,2,3,3,3,3,168
4,4,2022-04-23,1,2,2,2,4,3,4,2,6,3,3,4,4,3,168
4,4,2022-04-23,2,1,3,2,3,2,4,3,6,3,3,4,4,4,168
4,4,2022-04-23,3,1,4,2,4,4,4,3,6,3,3,4,4,3,168
4,4,2022-04-23,4,2,3,2,3,3,4,3,5,3,3,4,3,6,168
4,4,2022-04-23,5,1,4,4,4,4,5,4,4,3,4,4,5,4,168
5,5,2022-04-30,1,1,2,2,3,3,5,2,6,3,3,4,5,3,168
5,5,2022-04-30,2,1,2,2,3,4,4,2,6,2,3,5,4,2,168
5,5,2022-04-30,3,1,4,3,3,2,3,4,5,4,3,5,4,3,168
5,5,2022-04-30,4,1,3,3,3,3,4,2,5,5,4,5,5,5,168
5,5,2022-04-30,5,1,4,3,3,4,4,3,6,5,3,5,4,3,168
6,6,2022-05-07,1,1,3,3,4,3,5,2,6,5,3,4,5,3,168
6,6,2022-05-07,2,1,3,2,3,3,4,5,4,5,4,3,4,5,168
6,6,2022-05-07,3,1,2,1,4,4,5,3,6,3,3,4,4,2,168
6,6,2022-05-07,4,1,1,1,4,4,5,2,5,2,2,5,4,3,168
6,6,2022-05-07,5,1,3,3,3,3,4,2,5,2,2,3,4,4,168
7,7,2022-05-14,1,1,2,2,4,3,5,2,6,2,2,5,4,2,168
7,7,2022-05-14,2,1,4,4,3,3,4,2,5,4,3,6,4,2,168
7,7,2022-05-14,3,1,2,2,3,4,4,2,5,3,4,5,4,2,168
7,7,2022-05-14,4,1,3,4,3,3,4,2,5,5,3,4,4,2,168
7,7,2022-05-14,5,1,3,3,4,3,4,4,5,4,3,4,4,3,168
8,8,2022-05-21,1,2,2,1,3,3,5,2,6,5,3,4,4,2,168
8,8,2022-05-21,2,1,2,2,4,4,4,2,6,5,3,4,4,3,168
8,8,2022-05-21,3,1,2,2,3,3,5,3,6,5,2,4,3,3,168
8,8,2022-05-21,4,1,2,2,3,4,4,4,5,4,3,4,4,4,168
8,8,2022-05-21,5,1,1,2,3,4,4,4,6,5,4,4,3,3,168
9,9,2022-05-28,1,-2,3,3,2,3,3,4,5,4,4,4,3,2,168
9,9,2022-05-28,2,1,2,2,3,3,4,3,5,4,4,4,4,3,168
9,9,2022-05-28,3,0,2,1,3,3,4,4,5,5,4,4,3,5,168
9,9,2022-05-28,4,-1,1,2,4,3,4,3,5,5,5,4,3,3,168
9,9,2022-05-28,5,-2,2,4,1,2,5,5,4,5,5,2,5,5,168
1,1,2022-04-02,1,2,1,1,4,5,4,2,6,4,2,5,2,5,171
1,1,2022-04-02,2,2,2,2,4,4,4,3,6,4,4,5,3,3,171
1,1,2022-04-02,3,2,1,1,5,5,4,3,6,4,3,4,3,4,171
1,1,2022-04-02,4,2,1,1,5,4,3,2,6,4,4,5,4,4,171
1,1,2022-04-02,5,0,3,3,4,4,5,3,3,1,4,4,4,3,171
2,2,2022-04-09,2,-1,2,1,3,3,5,2,5,5,3,5,2,3,171
2,2,2022-04-09,3,0,2,4,2,3,4,4,5,5,4,4,4,5,171
2,2,2022-04-09,4,2,2,1,4,4,5,2,5,3,2,5,2,4,171
2,2,2022-04-09,5,1,1,1,3,4,3,3,5,4,2,4,1,4,171
3,3,2022-04-16,1,1,1,1,4,4,2,2,5,3,5,4,5,4,171
3,3,2022-04-16,2,1,1,1,5,5,4,2,6,2,4,5,3,5,171
3,3,2022-04-16,3,0,2,3,3,4,4,4,3,3,3,3,3,3,171
3,3,2022-04-16,4,-2,2,4,3,3,2,3,6,5,5,3,2,3,171
3,3,2022-04-16,5,2,1,1,4,5,4,3,6,3,4,4,3,4,171
4,4,2022-04-23,1,2,1,1,5,5,4,3,6,4,5,4,2,3,171
4,4,2022-04-23,5,2,1,1,5,5,5,2,6,2,2,5,5,5,171
5,5,2022-04-30,1,-2,4,5,2,1,2,4,5,4,5,3,4,5,171
5,5,2022-04-30,2,-2,5,5,1,1,4,6,6,6,6,1,1,6,171
5,5,2022-04-30,3,0,2,2,2,2,3,4,5,4,5,3,2,3,171
5,5,2022-04-30,4,0,2,2,2,2,2,4,4,5,4,3,2,4,171
5,5,2022-04-30,5,1,3,2,4,4,3,4,5,4,5,4,3,4,171
6,6,2022-05-07,1,1,1,1,4,4,4,2,5,5,4,4,4,4,171
6,6,2022-05-07,2,1,1,1,5,5,5,2,6,4,4,5,4,5,171
6,6,2022-05-07,3,2,1,1,5,5,4,3,5,4,4,4,3,4,171
6,6,2022-05-07,4,1,1,1,5,5,6,2,6,2,2,5,6,2,171
6,6,2022-05-07,5,1,1,1,4,4,4,3,5,4,4,3,4,4,171
7,7,2022-05-14,1,0,1,2,3,3,4,4,5,4,5,3,3,4,171
7,7,2022-05-14,2,1,1,1,4,4,4,4,5,4,4,3,3,4,171
7,7,2022-05-14,3,2,1,1,5,4,4,3,5,4,4,4,4,4,171
7,7,2022-05-14,5,2,1,1,5,5,4,4,6,4,3,3,3,4,171
8,8,2022-05-21,1,0,2,1,4,4,4,4,4,4,4,4,3,3,171
8,8,2022-05-21,2,2,1,1,4,5,4,4,5,4,4,3,3,3,171
8,8,2022-05-21,3,0,1,1,3,4,4,4,5,4,5,4,3,3,171
8,8,2022-05-21,4,0,1,1,4,4,4,4,5,4,4,4,3,4,171
8,8,2022-05-21,5,2,1,1,5,5,4,4,6,4,4,4,3,4,171
9,9,2022-05-28,1,1,2,2,3,4,4,3,4,2,3,5,4,4,171
9,9,2022-05-28,2,-1,1,2,2,3,5,4,6,3,4,4,4,4,171
9,9,2022-05-28,3,2,1,1,5,5,4,2,6,2,3,4,4,6,171
9,9,2022-05-28,4,0,1,1,4,5,4,2,6,2,3,5,4,4,171
9,9,2022-05-28,5,2,1,1,5,5,4,2,6,3,4,4,3,4,171
2,1,2022-04-09,1,1,2,3,2,2,5,3,2,5,4,5,2,6,172
2,1,2022-04-09,2,1,5,4,2,2,5,3,5,5,5,5,3,6,172
2,1,2022-04-09,3,2,3,3,3,2,6,2,5,3,1,5,6,6,172
2,1,2022-04-09,4,2,1,2,4,4,6,1,6,6,1,6,6,6,172
2,1,2022-04-09,5,2,1,1,5,4,6,1,6,1,1,5,6,1,172
3,2,2022-04-16,1,2,4,3,2,3,5,2,2,4,2,2,5,6,172
3,2,2022-04-16,2,2,2,2,2,4,4,1,4,4,2,6,6,4,172
3,2,2022-04-16,3,2,2,2,2,2,5,4,5,3,2,3,2,4,172
3,2,2022-04-16,4,-2,2,5,1,2,5,2,5,5,1,5,5,5,172
3,2,2022-04-16,5,-2,2,4,2,1,6,5,2,5,1,4,6,5,172
4,3,2022-04-23,2,2,2,2,2,3,6,1,4,1,1,4,4,4,172
4,3,2022-04-23,3,-1,2,2,1,3,5,2,1,3,2,3,4,4,172
4,3,2022-04-23,4,0,2,2,1,3,4,5,2,5,2,1,4,5,172
4,3,2022-04-23,5,1,2,2,2,3,6,1,2,5,1,5,6,5,172
5,4,2022-04-30,1,1,2,3,2,2,4,3,2,4,1,2,5,5,172
5,4,2022-04-30,2,-2,2,3,1,2,4,5,5,6,2,1,2,6,172
5,4,2022-04-30,3,2,3,3,3,2,5,2,1,4,2,1,4,6,172
5,4,2022-04-30,4,0,3,3,1,2,5,3,5,6,2,1,5,6,172
5,4,2022-04-30,5,1,5,5,1,2,6,5,2,5,1,1,3,6,172
6,5,2022-05-07,1,0,2,2,2,2,6,2,2,5,1,4,6,6,172
6,5,2022-05-07,2,1,2,2,2,2,6,2,5,5,1,2,6,6,172
6,5,2022-05-07,3,1,2,2,2,2,6,3,3,5,1,2,6,6,172
6,5,2022-05-07,4,-1,3,3,2,2,5,5,5,6,2,2,6,6,172
6,5,2022-05-07,5,2,2,2,5,4,6,1,5,5,1,5,6,5,172
7,6,2022-05-14,1,0,1,5,1,1,4,6,2,6,3,2,2,6,172
7,6,2022-05-14,2,2,5,5,1,1,1,6,2,6,6,1,1,6,172
7,6,2022-05-14,3,2,5,5,1,1,1,6,1,6,5,1,1,6,172
7,6,2022-05-14,4,0,2,3,2,2,5,5,3,5,4,2,2,6,172
7,6,2022-05-14,5,1,2,2,2,2,5,3,5,5,2,3,4,5,172
8,7,2022-05-21,1,1,2,2,3,3,6,1,6,3,1,5,6,5,172
8,7,2022-05-21,2,1,2,2,2,3,6,2,3,4,1,5,5,5,172
8,7,2022-05-21,3,2,2,2,2,2,5,1,4,4,2,4,5,5,172
8,7,2022-05-21,4,1,2,2,2,2,6,2,5,5,2,2,6,5,172
8,7,2022-05-21,5,1,2,2,2,2,6,1,6,3,1,4,6,5,172
9,8,2022-05-28,1,1,2,2,2,3,6,1,6,3,1,5,6,5,172
9,8,2022-05-28,2,1,2,2,2,2,6,1,6,3,1,6,6,5,172
9,8,2022-05-28,3,-1,3,3,2,2,5,2,5,5,3,3,5,4,172
2,1,2022-04-09,1,1,2,3,2,2,5,3,2,5,4,5,2,6,172
2,1,2022-04-09,2,1,5,4,2,2,5,3,5,5,5,5,3,6,172
2,1,2022-04-09,3,2,3,3,3,2,6,2,5,3,1,5,6,6,172
2,1,2022-04-09,4,2,1,2,4,4,6,1,6,6,1,6,6,6,172
2,1,2022-04-09,5,2,1,1,5,4,6,1,6,1,1,5,6,1,172
3,2,2022-04-16,1,2,4,3,2,3,5,2,2,4,2,2,5,6,172
3,2,2022-04-16,2,2,2,2,2,4,4,1,4,4,2,6,6,4,172
3,2,2022-04-16,3,2,2,2,2,2,5,4,5,3,2,3,2,4,172
3,2,2022-04-16,4,-2,2,5,1,2,5,2,5,5,1,5,5,5,172
3,2,2022-04-16,5,-2,2,4,2,1,6,5,2,5,1,4,6,5,172
4,3,2022-04-23,2,2,2,2,2,3,6,1,4,1,1,4,4,4,172
4,3,2022-04-23,3,-1,2,2,1,3,5,2,1,3,2,3,4,4,172
4,3,2022-04-23,4,0,2,2,1,3,4,5,2,5,2,1,4,5,172
4,3,2022-04-23,5,1,2,2,2,3,6,1,2,5,1,5,6,5,172
5,4,2022-04-30,1,1,2,3,2,2,4,3,2,4,1,2,5,5,172
5,4,2022-04-30,2,-2,2,3,1,2,4,5,5,6,2,1,2,6,172
5,4,2022-04-30,3,2,3,3,3,2,5,2,1,4,2,1,4,6,172
5,4,2022-04-30,4,0,3,3,1,2,5,3,5,6,2,1,5,6,172
5,4,2022-04-30,5,1,5,5,1,2,6,5,2,5,1,1,3,6,172
6,5,2022-05-07,1,0,2,2,2,2,6,2,2,5,1,4,6,6,172
6,5,2022-05-07,2,1,2,2,2,2,6,2,5,5,1,2,6,6,172
6,5,2022-05-07,3,1,2,2,2,2,6,3,3,5,1,2,6,6,172
6,5,2022-05-07,4,-1,3,3,2,2,5,5,5,6,2,2,6,6,172
6,5,2022-05-07,5,2,2,2,5,4,6,1,5,5,1,5,6,5,172
7,6,2022-05-14,1,0,1,5,1,1,4,6,2,6,3,2,2,6,172
7,6,2022-05-14,2,2,5,5,1,1,1,6,2,6,6,1,1,6,172
7,6,2022-05-14,3,2,5,5,1,1,1,6,1,6,5,1,1,6,172
7,6,2022-05-14,4,0,2,3,2,2,5,5,3,5,4,2,2,6,172
7,6,2022-05-14,5,1,2,2,2,2,5,3,5,5,2,3,4,5,172
8,7,2022-05-21,1,1,2,2,3,3,6,1,6,3,1,5,6,5,172
8,7,2022-05-21,2,1,2,2,2,3,6,2,3,4,1,5,5,5,172
8,7,2022-05-21,3,2,2,2,2,2,5,1,4,4,2,4,5,5,172
8,7,2022-05-21,4,1,2,2,2,2,6,2,5,5,2,2,6,5,172
8,7,2022-05-21,5,1,2,2,2,2,6,1,6,3,1,4,6,5,172
9,8,2022-05-28,1,1,2,2,2,3,6,1,6,3,1,5,6,5,172
9,8,2022-05-28,2,1,2,2,2,2,6,1,6,3,1,6,6,5,172
9,8,2022-05-28,3,-1,3,3,2,2,5,2,5,5,3,3,5,4,172
9,8,2022-05-28,4,-1,2,3,2,2,6,2,5,4,1,6,6,5,172
9,8,2022-05-28,5,1,2,2,2,2,5,2,5,4,1,2,2,5,172
1,1,2022-04-02,1,-2,2,4,1,2,2,3,5,6,4,3,4,5,174
1,1,2022-04-02,2,1,4,4,2,2,2,4,4,5,5,2,2,2,174
1,1,2022-04-02,3,-1,3,4,1,1,1,4,4,5,5,4,1,4,174
1,1,2022-04-02,5,0,3,3,2,1,2,4,4,5,5,4,2,3,174
2,2,2022-04-09,1,-1,3,5,2,1,2,4,3,4,4,4,2,4,174
2,2,2022-04-09,2,1,3,3,2,3,3,3,3,5,4,2,2,4,174
2,2,2022-04-09,3,0,2,3,2,2,2,3,4,4,5,3,2,4,174
2,2,2022-04-09,4,0,1,2,2,4,4,2,4,3,2,5,4,2,174
2,2,2022-04-09,5,1,1,1,3,4,5,2,4,3,3,4,5,4,174
3,3,2022-04-16,1,1,2,2,3,2,3,3,3,4,4,4,3,4,174
3,3,2022-04-16,2,1,1,2,2,4,3,2,4,4,3,4,3,3,174
3,3,2022-04-16,3,-1,2,2,3,3,4,3,3,4,4,4,4,3,174
3,3,2022-04-16,4,-2,4,4,2,2,2,4,3,5,5,2,2,4,174
3,3,2022-04-16,5,2,1,1,4,4,4,3,4,4,3,4,4,3,174
4,4,2022-04-23,1,0,1,3,1,2,1,3,4,5,5,3,2,3,174
4,4,2022-04-23,2,0,2,3,2,2,3,3,3,4,4,3,2,3,174
4,4,2022-04-23,3,-1,4,4,2,2,2,3,3,5,5,3,2,3,174
4,4,2022-04-23,4,1,3,2,3,2,3,2,3,3,3,4,4,3,174
4,4,2022-04-23,5,1,2,2,3,3,3,3,4,3,3,4,4,3,174
5,5,2022-04-30,1,1,2,2,4,4,4,2,4,2,3,5,4,3,174
5,5,2022-04-30,3,2,1,1,4,5,5,1,2,2,2,5,5,5,174
5,5,2022-04-30,4,2,2,2,5,4,4,2,4,3,3,5,5,5,174
5,5,2022-04-30,5,-2,2,2,4,5,5,2,3,2,2,4,4,4,174
6,6,2022-05-07,2,0,2,2,3,3,4,2,3,3,3,4,3,3,174
6,6,2022-05-07,3,2,2,1,4,4,5,1,2,2,2,5,5,5,174
6,6,2022-05-07,4,1,2,1,4,5,4,2,3,2,4,5,5,2,174
6,6,2022-05-07,5,1,2,2,4,4,4,3,3,3,3,4,4,3,174
7,7,2022-05-14,1,0,2,2,2,3,3,3,3,4,4,4,3,3,174
7,7,2022-05-14,2,0,2,1,3,4,5,2,3,4,2,5,4,4,174
7,7,2022-05-14,3,0,2,2,3,4,4,2,3,3,3,4,4,3,174
7,7,2022-05-14,5,1,2,2,3,4,4,3,3,3,3,4,4,3,174
8,8,2022-05-21,1,-1,4,4,2,3,3,4,3,4,4,3,3,3,174
8,8,2022-05-21,2,1,3,2,3,3,4,3,3,4,3,4,3,3,174
8,8,2022-05-21,3,1,2,2,2,3,4,3,3,4,3,3,3,4,174
8,8,2022-05-21,4,0,2,2,3,4,4,3,3,3,3,4,4,3,174
9,9,2022-05-28,2,1,2,2,3,3,4,3,3,4,3,4,3,4,174
9,9,2022-05-28,3,1,2,3,2,3,3,3,3,4,4,4,2,4,174
9,9,2022-05-28,4,-1,4,4,2,2,3,4,3,4,5,3,2,3,174
9,9,2022-05-28,5,-1,4,4,2,2,3,3,3,4,4,3,2,3,174
1,1,2022-04-02,1,0,1,1,5,5,6,2,6,2,1,6,6,3,175
1,1,2022-04-02,2,0,2,2,5,4,6,2,5,1,5,5,5,4,175
1,1,2022-04-02,3,0,1,1,5,5,6,2,6,3,2,5,5,4,175
1,1,2022-04-02,4,0,1,1,5,5,6,2,6,2,2,6,5,4,175
1,1,2022-04-02,5,0,1,1,5,5,6,1,6,1,1,6,5,4,175
2,2,2022-04-09,1,0,1,1,5,5,6,2,6,4,1,6,4,4,175
2,2,2022-04-09,2,0,1,1,5,5,6,1,6,5,1,6,6,2,175
2,2,2022-04-09,3,0,1,1,5,5,6,1,6,1,2,6,6,4,175
2,2,2022-04-09,4,0,1,1,5,5,6,1,6,2,1,6,6,4,175
2,2,2022-04-09,5,0,1,1,5,5,6,1,6,1,1,6,6,4,175
3,3,2022-04-16,1,0,1,1,5,5,6,2,6,3,1,6,6,4,175
3,3,2022-04-16,2,0,2,1,5,5,6,1,6,3,1,4,6,4,175
3,3,2022-04-16,3,0,2,1,5,5,6,2,6,2,1,6,6,4,175
3,3,2022-04-16,4,0,2,2,5,5,6,2,6,4,2,6,6,5,175
3,3,2022-04-16,5,0,2,1,5,5,4,1,6,4,2,6,6,6,175
4,4,2022-04-23,1,0,2,2,5,4,6,2,6,1,1,5,5,5,175
4,4,2022-04-23,2,0,1,3,5,5,6,2,2,3,1,3,2,4,175
4,4,2022-04-23,3,0,3,2,5,5,6,2,6,2,2,6,6,3,175
4,4,2022-04-23,4,0,1,1,5,5,6,4,6,4,1,6,6,4,175
4,4,2022-04-23,5,0,1,1,5,5,6,1,6,1,3,6,6,6,175
5,5,2022-04-30,1,0,1,1,5,5,6,2,6,1,1,6,6,4,175
5,5,2022-04-30,2,0,1,1,5,5,6,1,6,3,1,6,6,6,175
5,5,2022-04-30,3,0,1,1,5,5,6,3,6,3,1,6,6,6,175
5,5,2022-04-30,4,0,1,1,5,5,6,2,6,1,1,6,6,6,175
5,5,2022-04-30,5,0,1,1,5,5,6,2,6,1,1,6,6,6,175
6,6,2022-05-07,1,0,1,1,5,5,6,3,6,2,1,6,6,6,175
6,6,2022-05-07,2,0,1,1,5,5,6,3,6,3,2,6,6,6,175
6,6,2022-05-07,3,0,1,1,5,5,6,3,6,6,3,6,6,6,175
6,6,2022-05-07,5,0,1,1,5,5,6,3,6,3,2,6,6,6,175
7,7,2022-05-14,1,0,1,1,5,5,6,3,6,3,1,6,6,6,175
7,7,2022-05-14,2,0,1,1,5,5,6,2,6,3,1,6,6,5,175
7,7,2022-05-14,3,0,1,1,5,5,6,1,6,3,1,5,6,6,175
7,7,2022-05-14,4,0,1,1,5,5,6,2,6,2,1,6,6,6,175
7,7,2022-05-14,5,0,1,1,5,5,6,1,6,3,1,6,6,6,175
8,8,2022-05-21,1,0,1,1,5,5,6,1,6,1,1,6,6,6,175
8,8,2022-05-21,2,0,1,1,5,5,6,1,6,2,2,6,6,6,175
8,8,2022-05-21,3,0,1,1,5,5,6,3,6,3,3,6,6,6,175
8,8,2022-05-21,4,0,1,1,5,5,6,3,6,3,1,6,6,6,175
8,8,2022-05-21,5,0,1,1,5,5,6,4,6,3,1,6,6,6,175
9,9,2022-05-28,1,0,1,1,5,5,6,1,6,6,1,6,6,6,175
9,9,2022-05-28,2,0,1,1,5,5,6,1,6,1,1,6,6,6,175
9,9,2022-05-28,3,0,1,1,5,5,6,2,6,1,1,6,6,6,175
9,9,2022-05-28,4,0,1,1,5,5,6,3,6,3,1,6,6,6,175
9,9,2022-05-28,5,0,1,1,5,5,6,2,6,2,1,6,6,6,175
1,1,2022-04-02,2,1,2,2,4,4,5,2,6,4,2,4,5,4,177
1,1,2022-04-02,3,1,2,2,4,4,5,2,5,2,2,5,4,5,177
1,1,2022-04-02,4,-1,2,3,3,3,5,5,6,2,2,4,4,5,177
1,1,2022-04-02,5,-2,3,4,3,3,4,2,6,2,2,2,4,5,177
